window_start,entropy_url_paths,entropy_query_params,entropy_user_agents,entropy_referers,entropy_accept_languages,entropy_cookies,entropy_content_types,entropy_methods,entropy_response_codes,entropy_content_lengths,normalized_entropy_urls,normalized_entropy_ips,normalized_entropy_sessions,normalized_entropy_headers,conditional_entropy_url_given_ip,conditional_entropy_method_given_url,conditional_entropy_response_given_request,mutual_info_ip_url,mutual_info_method_response,mutual_info_time_url,request_rate,unique_ip_ratio,session_diversity,error_rate,avg_response_time,std_response_time,get_post_ratio,repeat_request_ratio,request_interval_entropy,burst_intensity,temporal_regularity,traffic_volume,packet_size_variance,connection_duration,entropy_src_ip,entropy_dst_ip,entropy_dst_port,entropy_protocol,norm_entropy_src_ip,norm_entropy_dst_ip,norm_entropy_dst_port,renyi_entropy_src_ip,renyi_entropy_dst_ip,mi_srcip_dstip,mi_srcip_dstport,mean_flow_bytes_s,std_flow_bytes_s,mean_flow_pkts_s,std_flow_pkts_s,mean_pkt_len,std_pkt_len,pkt_len_var_mean,mean_tot_fwd_pkts,mean_tot_bwd_pkts
2017-04-07 01:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391860723217028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0.1267175572519084,0.3374045801526718,0.0,15021.24856183206,33581.93891272497,0.0,0.12061068702290076,-0.0,1.0,1.0,6002723.68339945,98584.07669512997,15021.24856183206,4.0748364150186225,5.113992992048507,3.6383119822215795,0.9408225969597298,0.6391860723217028,0.7417154691547575,0.5103335038844713,2.9091706456302884,3.5609153870773977,1.914017514159757,1.6968281595866435,600272.368339945,2953909.786853722,62594.835575351484,213530.2909856607,121.92030292325649,207.61246035147158,98584.07669512997,7.511450381679389,7.577099236641222
2017-04-07 01:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643382679887592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,0.07077205882352941,0.20496323529411764,0.0,12414.175153492646,31902.324371503302,0.0,0.25735294117647056,-0.0,1.0,1.0,6839381.593266459,96851.22047094033,12414.175153492646,2.9099088081615383,4.457201416728005,2.567966378651421,0.9997050409585787,0.4643382679887592,0.6157712337516515,0.3744493285233509,1.7100768499989534,2.6834326786967932,1.3624115268178716,0.9818494058770177,683938.1593266459,4531059.931192247,25042.383153323866,103262.43728025665,127.33179172067832,188.8336646263179,96851.22047094033,6.157169117647059,6.914522058823529
2017-04-07 01:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772352956474551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.19003115264797507,0.3862928348909657,0.0,5654.394498442368,19638.471469495307,0.0,0.04984423676012461,-0.0,1.0,1.0,151026736.93629053,75894.72259437069,5654.394498442368,4.580622516740703,4.739364188528665,5.230258237563884,0.6686887756393753,0.772352956474551,0.8023450090733266,0.7508498718630082,3.817795482239511,3.967891249100729,2.086793145495179,2.407016165516575,15102673.693629054,110702274.50465931,175242.25699605476,452064.7537308224,96.08961123771962,251.5533963649741,75894.72259437069,5.461059190031152,5.190031152647975
2017-04-07 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987641188556205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.20444444444444446,0.3288888888888889,0.0,5567.189417777778,22843.12704872191,0.0,0.12444444444444444,-0.0,1.0,1.0,21610935.078811884,69776.08577533522,5567.189417777778,4.412023098774307,3.495015140569545,4.892193278145939,0.9091493030318537,0.7987641188556205,0.7122667751544025,0.7499266981903381,3.654223761633713,2.8546292897287193,1.887624841968738,2.3668596731239986,2161093.5078811883,6954289.994092024,155739.6006721691,337034.5634430328,104.62462823848001,231.03266744006385,69776.08577533522,4.9511111111111115,5.124444444444444
2017-04-07 01:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004646785047733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.07219251336898395,0.23796791443850268,0.0,16944.09460695187,37353.32917172675,0.0,0.19518716577540107,-0.0,1.0,1.0,36270066.96783399,108329.3092930833,16944.09460695187,2.3796532450966046,4.556479277784311,2.9750199484786424,0.968453996601132,0.5004646785047733,0.7361241396167708,0.5078575623500898,1.4610776562383345,3.4731108776398636,1.3718827997374041,1.1102061092237552,3627006.6967833987,53432418.34142152,45493.79006082093,187288.20158077477,143.6718097740294,225.1838098426294,108329.3092930833,7.8689839572192515,8.008021390374331
2017-04-07 01:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591992991316135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.06872370266479663,0.21739130434782608,0.0,14175.41266058906,35725.59740840125,0.0,0.19214586255259467,-0.0,1.0,1.0,6387490.9879529895,85917.49411224276,14175.41266058906,3.139741809656595,4.327883157498189,2.695031471148296,0.9996807138779777,0.5591992991316135,0.654281632829065,0.4131226911466682,2.2606553791584805,2.764322341975716,1.4837885802162885,1.0579453521549884,638749.098795299,5596493.30490784,22053.80647216363,110376.04193075026,120.64491950017391,193.64402266002736,85917.49411224276,8.566619915848527,10.506311360448807
2017-04-07 01:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386597547113936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.11538461538461539,0.24145299145299146,0.0,5096.222047008547,21905.10986690288,0.0,0.1517094017094017,-0.0,1.0,1.0,39286814.228812665,153298.78290491438,5096.222047008547,3.675415040523385,4.070974094547902,4.264348613417441,0.870481032803537,0.6386597547113936,0.6837151283450695,0.6062977603487362,2.7349294756568425,3.174437509158937,1.7460002528955856,1.8986907877223889,3928681.422881266,47942114.388086736,141015.67941784553,382442.22461839323,162.0392015323782,303.1554842684891,153298.78290491438,7.155982905982906,8.863247863247864
2017-04-07 01:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8070157492172496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.22119815668202766,0.391705069124424,0.0,5231.295456221198,19962.126738339688,0.0,0.055299539170506916,-0.0,1.0,1.0,123170699.22209373,96353.4261611485,5231.295456221198,4.507152696869728,4.327833513237614,5.084853468039444,0.5419451119776879,0.8070157492172496,0.7835222176682222,0.7704425178976133,3.4763194945326084,3.4661261287107394,2.0732339705265335,2.6256762175750916,12317069.922209373,141835932.9701602,109191.5163837041,322462.57237510494,120.04952347425808,258.1000857535127,96353.4261611485,5.359447004608295,5.815668202764977
2017-04-07 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970015647651566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.21794871794871795,0.42948717948717946,0.0,2634.329205128205,13000.97265124285,0.0,0.10256410256410256,-0.0,1.0,1.0,29178351.404766135,72987.72543891794,2634.329205128205,4.05471584516111,4.11111376206579,4.419493440213549,0.8437249473688612,0.7970015647651566,0.795197949857854,0.7644384122777864,3.3933848997352607,3.3637901175469644,2.008738522216409,2.1596737554076633,2917835.1404766133,8925003.381555371,125235.05040011737,336761.5673199856,111.68529581993592,264.017277694557,72987.72543891794,6.769230769230769,6.711538461538462
2017-04-07 01:21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436226269054687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0.08115183246073299,0.2342931937172775,0.0,15035.612917539267,35645.11397903081,0.0,0.16099476439790575,-0.0,1.0,1.0,16659769.699580338,103155.53124167192,15035.612917539267,3.8322554704020497,4.481195105802077,3.0014842966041964,0.9985709115726472,0.6436226269054687,0.6744870716345265,0.4434696445273191,3.173334968547136,2.913991806462098,1.7209267151629635,1.2157811019876783,1665976.9699580339,16654594.916034918,52460.57074318156,194109.26387638602,131.49818650275523,199.69538956606274,103155.53124167192,8.115183246073299,8.984293193717278
2017-04-07 01:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167320914012445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.136,0.384,0.0,5308.492232,18719.695607473914,0.0,0.12,-0.0,1.0,1.0,9430892.683390263,118843.47317843519,5308.492232,3.3383620748592624,4.0292932237559755,3.674196495288689,1.0322454162998587,0.8167320914012445,0.7520772958027883,0.7348392990577378,2.992724111858003,3.12180044061376,1.9528383129748232,1.5629670922831216,943089.2683390263,8622376.171998003,22579.95490574807,77627.59302597266,176.73150148047998,297.5737277800483,118843.47317843519,7.568,8.648
2017-04-07 01:23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070156405443909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.12682926829268293,0.28292682926829266,0.0,9031.784675609757,29134.532163215892,0.0,0.16341463414634147,-0.0,1.0,1.0,58122378.6518835,78552.24294058376,9031.784675609757,4.030300038706211,4.354585854139829,4.564359765457498,0.9548822281224831,0.7070156405443909,0.7402430876053616,0.6499744654487245,2.9900445590440485,3.389573677668609,1.9843949774107905,1.9981462923546358,5812237.86518835,59988127.98569948,124189.23901248263,361572.54732653475,110.94562408783658,210.4009432500227,78552.24294058376,5.5512195121951216,5.912195121951219
2017-04-07 01:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939712520738748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.07228915662650602,0.2,0.0,11489.737426506024,31797.84902145093,0.0,0.13975903614457832,-0.0,1.0,1.0,30971701.742447905,123339.84298391479,11489.737426506024,3.405241010423965,3.7567977724210166,2.9665413514731025,1.0388695784437365,0.6939712520738748,0.6498121477604184,0.5064102041199092,2.91068608762536,2.394683715184596,1.6089542910671395,1.0700080214084526,3097170.1742447903,50497947.73058353,42312.84433551697,180652.31138671216,156.26873723580965,263.81183274551796,123339.84298391479,7.787951807228915,8.698795180722891
2017-04-07 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008354269668217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.03,0.09416666666666666,0.0,5109.374793333333,22358.128047679136,0.0,0.24583333333333332,-0.0,1.0,1.0,26233339.006789893,101619.75095151801,5109.374793333333,3.0901170224506287,3.6384061875221665,4.6686090648102745,0.834810683063071,0.5008354269668217,0.5156995798232283,0.5190599966506003,2.432138206550602,2.5591747481871465,1.5960952951439427,1.4707321660244368,2623333.9006789895,25739734.77987834,134203.30874300984,317626.1002272929,101.99255410475834,181.57556752570497,101619.75095151801,5.47,4.49125
2017-04-07 01:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7558072624055899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.15087719298245614,0.3087719298245614,0.0,5237.857771929825,21520.096810495594,0.0,0.08421052631578947,-0.0,1.0,1.0,10758784.07428979,78610.04095728496,5237.857771929825,4.101210309339333,4.002194427796562,4.143228215231841,0.9533475680534133,0.7558072624055899,0.7128052096924068,0.6499141314889806,3.4413924003995717,2.9749439304103493,1.8520040753445315,1.8617570908864363,1075878.407428979,3983869.3183148974,101611.51412016778,311402.3768778287,116.89948025693685,220.76741242323723,78610.04095728496,5.842105263157895,5.729824561403508
2017-04-07 01:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027868482890649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.1388888888888889,0.29545454545454547,0.0,6910.401593434343,23436.451897895666,0.0,0.12121212121212122,-0.0,1.0,1.0,10072014.091449395,103312.61286824456,6910.401593434343,4.063063571893367,4.595935923032349,4.4399345590908625,0.8268987598634729,0.7027868482890649,0.7718818264380886,0.6342763655844089,3.0054566603780652,3.805957211126725,2.045859919515249,2.0533991325692362,1007201.4091449395,15833620.283565879,53868.055303698726,243487.89020869113,129.97020966446215,220.99377963098664,103312.61286824456,7.972222222222222,9.525252525252526
2017-04-07 01:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5831471348840842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.07875,0.21375,0.0,13897.873186249999,35324.39418634285,0.0,0.135,-0.0,1.0,1.0,19894875.368292514,107009.05384820336,13897.873186249999,3.4856336617891346,4.799179122253757,3.058132113473225,0.9482555785200808,0.5831471348840842,0.7321861417784297,0.44592309539002123,2.452451460921961,3.5759378745841004,1.7691431410977803,1.2126461251288991,1989487.5368292516,38011231.01668768,50078.550824273334,191081.65147608574,130.54011183817002,235.98349288822095,107009.05384820336,8.17375,8.965
2017-04-07 01:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485333570400681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,0.06862745098039216,0.17507002801120447,0.0,7469.213659663866,24011.365661564858,0.0,0.12184873949579832,-0.0,1.0,1.0,11484309.016459592,82063.93274086644,7469.213659663866,3.6413266240099538,4.754328164245226,3.1710227289407023,0.9329372775125586,0.6485333570400681,0.7478237159195417,0.4583155671956594,2.8737146630119232,3.5913951372726545,1.964349504146459,1.242690489779187,1148430.9016459591,7820339.240500297,46557.078938622864,214479.9292767264,109.33768361858543,181.21773909957935,82063.93274086644,6.008403361344538,6.131652661064426
2017-04-07 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796539978092531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,0.13659359190556492,0.28161888701517707,0.0,5984.1457993254635,21539.427822489528,0.0,0.12478920741989882,-0.0,1.0,1.0,41491739.15749522,64599.70743629487,5984.1457993254635,4.3089043999715395,4.7221315338226075,4.44143485605098,0.9200128515872287,0.6796539978092531,0.7535172138317301,0.600817660016208,2.9934873952980077,3.71809020966304,2.025987844336152,2.0200992677102354,4149173.9157495224,50952657.00629469,88372.19885595136,268864.4131785933,90.38174893987521,185.54674089220214,64599.70743629487,4.21079258010118,3.775716694772344
2017-04-07 01:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65337084267159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.17551020408163265,0.3142857142857143,0.0,13630.54901632653,32371.13183954593,0.0,0.13877551020408163,-0.0,1.0,1.0,7634699.189337727,113256.18353180395,13630.54901632653,3.545363175338858,4.2766549478682885,3.6774399900186587,0.8886466698980793,0.65337084267159,0.7787271204917099,0.6176215560114303,2.585707775173737,3.569780501214763,1.986657773901214,1.6535737390498155,763469.9189337727,7656019.954501856,48698.39800037387,164677.41954229798,142.16995667429796,255.08766083694437,113256.18353180395,7.951020408163266,9.526530612244898
2017-04-07 01:32:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076461327812285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,0.06725888324873096,0.2296954314720812,0.0,17551.846729695433,38749.9116435316,0.0,0.21192893401015228,-0.0,1.0,1.0,43654213.67680201,102693.16680667196,17551.846729695433,3.480548713093824,4.373114860536823,2.6736112542670143,1.010414652612452,0.6076461327812285,0.6376679759894077,0.40329875242628116,2.7183381600908376,2.7401226605780176,1.6110616500699955,1.0780060697423401,4365421.367680201,82339189.44620512,43239.42539464402,230440.33672312045,135.25301192404697,207.36386249558728,102693.16680667196,7.356598984771574,7.517766497461929
2017-04-07 01:33:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38570256580988427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.7,0.06896551724137931,0.16785946649316852,0.0,10668.813767078726,30631.78133575656,0.0,0.3266102797657775,-0.0,1.0,1.0,7053983.982383043,65551.36446712265,10668.813767078726,2.5949761818898285,4.23389843096808,2.5734511135341482,0.9908418082134629,0.38570256580988427,0.5864800660862023,0.34772233971519956,1.4022668753059022,2.4076926295813506,1.1945128801858003,0.9922728527292124,705398.3982383043,6598860.998875663,28996.77462811732,139155.38736244212,98.17488795808717,155.28464369112115,65551.36446712265,4.810670136629798,4.8379960962914765
2017-04-07 01:34:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285837358285725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.22846441947565543,0.41947565543071164,0.0,3652.8457490636706,16427.074265677576,0.0,0.052434456928838954,-0.0,1.0,1.0,58678261.57091141,54851.6437828809,3652.8457490636706,4.914112499375858,4.311635980999364,5.5346946605273395,0.6889361752817796,0.8285837358285725,0.7563690161090564,0.7945544154610338,4.211123907564269,3.5078325855868435,2.1472711729225398,2.716475305200796,5867826.157091141,53626444.03012897,157897.86052584756,412941.2709292621,90.36296474257304,225.67908275565566,54851.6437828809,4.913857677902621,4.97378277153558
2017-04-07 01:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8188539658581735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.2152777777777778,0.4340277777777778,0.0,4494.690618055556,17606.356023580433,0.0,0.05555555555555555,-0.0,1.0,1.0,49520575.4438499,51892.262480814126,4494.690618055556,4.875617262258396,4.514224706840327,5.155625253040255,0.8475752177239249,0.8188539658581735,0.7552306006436926,0.7490763673293045,4.18503189383252,3.5841278492423436,2.1871933208555636,2.5385829515355702,4952057.54438499,38991493.59283251,125557.32996540627,367291.6293266239,86.6067181832639,210.1410830306739,51892.262480814126,4.822916666666667,4.611111111111111
